team,team_code,tournament,tournament_id,year,player_name,player_id,position,pos_code,shirt_number,date_of_birth,age,club,club_country,caps,goals
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Adékambi Olufadé,P-44097,midfielder,MF,14,1980-01-07,26,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Affo Erassa,P-53024,forward,FW,20,1983-02-19,23,RCO Agde,France,3,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Alaixys Romao,P-80410,midfielder,MF,15,1984-01-18,22,CS Louhans - Cuiseaux 71,France,9,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Assimiou Touré,P-98500,defender,DF,23,1988-01-01,18,Bayer 04 Leverkusen,Germany,2,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Chérif Touré Mamam,P-64772,midfielder,MF,10,1978-01-13,28,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Daré Nibombé,P-41085,defender,DF,2,1980-06-16,25,RAEC Mons,Belgium,6,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Emmanuel Adebayor,P-48772,forward,FW,4,1984-02-26,22,Arsenal FC,England,7,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Eric Akoto,P-01401,defender,DF,12,1980-07-20,25,Grazer AK,Austria,3,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Franck Atsou,P-10224,midfielder,MF,21,1978-08-01,27,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Jean-Paul Abalo,P-03523,defender,DF,3,1975-06-26,30,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Kodjovi Obilalé,P-60422,goal keeper,GK,22,1984-10-08,21,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Kossi Agassa,P-30416,goal keeper,GK,16,1978-07-02,27,Hércules Alicante,Spain,10,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Kuami Agboh,P-08310,midfielder,MF,8,1977-12-28,28,KSK Beveren,Belgium,2,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Ludovic Assemoassa,P-00077,defender,DF,19,1980-09-18,25,CF Ciudad de Murcia,Spain,3,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Massamasso Tchangai,P-08365,defender,DF,5,1978-08-08,27,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Mohamed Kader,P-04210,forward,FW,17,1979-04-08,27,,,,
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Moustapha Salifou,P-57309,forward,FW,7,1983-06-01,23,FC Wil 1900,Switzerland,7,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Ouro-Nimini Tchagnirou,P-08028,goal keeper,GK,1,1977-12-31,28,Djoliba AC Bamako,Mali,2,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Richmond Forson,P-58731,defender,DF,13,1980-05-23,26,AS Cherbourg,France,7,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Robert Malm,P-21511,forward,FW,11,1973-08-21,32,Montpellier HSC,France,2,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Thomas Dossevi,P-12652,midfielder,MF,9,1979-03-06,27,Valenciennes FC,France,5,1
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Yao Aziawonou,P-43931,midfielder,MF,6,1979-11-30,26,Young Boys Bern,Switzerland,4,0
Togo,TGO,2006 FIFA Men's World Cup,WC-2006,2006,Yao Junior Sènaya,P-22298,midfielder,MF,18,1984-04-19,22,FC Thun,Switzerland,10,0
